reviewId,content,score,sentiment,clean_text
2f961897-0fb4-44c2-ac1b-c982aae48807,Aplikasi berjalan mulus,5,positive,aplikasi berjalan mulus
1ae2cd67-47e2-4ee2-bcea-4cfdfb433ab8,"kemaren sempat gabisa login, ribet, sekarang maintenance lama banget",1,negative,kemaren sempat gabisa login ribet sekarang maintenance lama banget
fdaf79ec-3617-4667-883b-f2cdc6d6a9cd,Malem malem error mulu bang,1,negative,malem malem error mulu bang
69f3c357-1dca-4001-947a-597cf69e3905,"lagi sering gangguan, ngirim uang jadi lama",2,negative,lagi sering gangguan ngirim uang jadi lama
f23e22da-d389-4f90-8673-0a6a22ef2550,"Gangguan mulu aplikasi sekarang, perasaan dulu lancar lancar aja",2,negative,gangguan mulu aplikasi sekarang perasaan dulu lancar lancar aja
7555d5a8-7e24-4407-a346-1b99634b79cf,"Aokwkwkwk..... Akhirnya ketemu e-wallet yg bener"" kek WISE. Terima kasih JAGO, akhirnya gak prlu khwatir gk ad akun Bank",5,positive,aokwkwkwk akhirnya ketemu ewallet yg bener kek wise terima kasih jago akhirnya gak prlu khwatir gk ad akun bank
897d66ed-6afc-4e16-85a7-867390beedb3,Permisi mau kasih masukan. Boleh gak ya kasih fitur pembayaran FIF. Soalnya agak ribet kalo mau tarik tunai. Terimakasih,5,positive,permisi mau kasih masukan boleh gak ya kasih fitur pembayaran fif soalnya agak ribet kalo mau tarik tunai terimakasih
42644551-dae4-4c62-9d00-d8b335de9219,best app,5,positive,best app
bda213e9-8425-4701-94d2-6ec1d875120c,Love it!!!,5,positive,love it
cfc35984-3553-4cbc-b83a-e9a9789996cb,"Hi Jago, I found a bug. When I was having a reccuring payment on 30 Feb, the system have paid the payment on the 28 Feb. Looks good, but the next payment date still not moving from 28 Feb to 28 March and on the app record . I think it's effortless bug to solve. Thanks for the amazing app anyway",5,positive,hi jago i found a bug when i was having a reccuring payment on feb the system have paid the payment on the feb looks good but the next payment date still not moving from feb to march and on the app record i think its effortless bug to solve thanks for the amazing app anyway
b9c9937e-9ddc-4d0f-82eb-133351cd7476,Very good been a year using it,5,positive,very good been a year using it
1e4d29ce-2ec4-4306-bcee-2a45f24f3606,Niceeee,5,positive,niceeee
a9067f8e-40f2-48c2-8a1d-d0aaf6996c01,Overall puas banget pake jago 👍,5,positive,overall puas banget pake jago
d6e08988-f399-48cf-b153-be44a9d9adef,Problem solved.... Thank you.,5,positive,problem solved thank you
26e4adbf-db8a-470d-95b8-d04ab86129c2,"Transfer antar bank sering gagal dan pending, mending utk nyimpen duit aja cocoknya, bukan transaksional",1,negative,transfer antar bank sering gagal dan pending mending utk nyimpen duit aja cocoknya bukan transaksional
e30f7fe8-1413-4ab2-9188-660f43f3ffb2,"Klo butuh buru² transfer ke bank lain, jangan pke bank ini ya. Karna histori transaksinya gag langsung muncul. Kejadian dgn saya skrg.",1,negative,klo butuh buru transfer ke bank lain jangan pke bank ini ya karna histori transaksinya gag langsung muncul kejadian dgn saya skrg
6cda1134-5af3-4b4a-bf23-bd32fe3acf24,Cashbacknya hoax. Padahal udah pas 00.00 tengah malam tetap dapat zonk.,1,negative,cashbacknya hoax padahal udah pas tengah malam tetap dapat zonk
6bf488a8-e025-47b7-8623-2fd0d529c907,I love this app. I can transfer money everywhere without any extra.,5,positive,i love this app i can transfer money everywhere without any extra
a705b83c-f0ea-48a8-b58a-475e2669b0a1,Ok,5,positive,ok
48dff47f-745b-4a34-a2ee-84e2bb12fa1b,"Kantong untuk tabungannya berguna banget, bisa keliatan berapa persen uang yang udah kita tabung dari target di kantongnya",5,positive,kantong untuk tabungannya berguna banget bisa keliatan berapa persen uang yang udah kita tabung dari target di kantongnya
e53b7ce4-2b37-4467-a7cb-8caf9e2b669f,"Problem transaksi yang tidak pernah diperbaiki oleh Jago padahal sudah terjadi berkali-kali dalam beberapa tahun yang pastinya dialami oleh banyak user yang lain juga yaitu : Dana sering terpotong berkali-kali saat dipakai transaksi online, padahal transaksi nya gagal proses. Yang parah nya dana refund yang dikembalikan musti menunggu beberapa hari dan nilai nya yang dikembalikan seringkali lebih rendah dari saat terpotong. Fix gak lanjut lagi lanjut saving dana di Jago.👎🏻",1,negative,problem transaksi yang tidak pernah diperbaiki oleh jago padahal sudah terjadi berkalikali dalam beberapa tahun yang pastinya dialami oleh banyak user yang lain juga yaitu dana sering terpotong berkalikali saat dipakai transaksi online padahal transaksi nya gagal proses yang parah nya dana refund yang dikembalikan musti menunggu beberapa hari dan nilai nya yang dikembalikan seringkali lebih rendah dari saat terpotong fix gak lanjut lagi lanjut saving dana di jago
6d6f1e82-5933-4864-85a4-249ec6b81a27,"Aplikasi bank yang berguna banget, walaupun virtual bank dari daftar juga gampang banget dan aplikasinya juga cepet gak lemot. Fitur yang paling aku suka adalah fitur nabung otomatis dan tentu bintang utama bank jago yaitu fitur banyak kantong",5,positive,aplikasi bank yang berguna banget walaupun virtual bank dari daftar juga gampang banget dan aplikasinya juga cepet gak lemot fitur yang paling aku suka adalah fitur nabung otomatis dan tentu bintang utama bank jago yaitu fitur banyak kantong
7d5eb4fb-a04b-43fe-85a3-90882d58f57e,Bank jago mudah pemakaiannya,5,positive,bank jago mudah pemakaiannya
05738855-3d21-4570-ab5c-6bbb6df2c362,Apk tolol,1,negative,apk tolol
bf054d08-59bc-4730-91ff-41cc4294316a,Nice design and very easy to use thank you for the syari'ah version of jago,5,positive,nice design and very easy to use thank you for the syariah version of jago
1fb53efe-63cf-4cf2-bf1a-8f7db60fff8a,goodd bgtt dh cpt dn enk pke bng jagoo,5,positive,goodd bgtt dh cpt dn enk pke bng jagoo
1e2743be-176e-4dae-a2ab-3502381ec1c6,easy to use,5,positive,easy to use
f3c0f91b-f287-45f8-8015-fb260eaf585c,good job jago,5,positive,good job jago
634221bf-b6bc-46d3-906d-8f8eda4f1583,"Ok,,",5,positive,ok
73152515-60b6-4b1a-a579-1ca913dc5782,oke lah entengg,5,positive,oke lah entengg
017fb684-165a-4f20-8505-b82be18b4c71,Easy to use,5,positive,easy to use
8b8059bb-e6cb-42d8-b858-e0413fbdf241,good,5,positive,good
c6770b5a-dc53-4e2a-9f36-95e226a015f0,It's Cool and has money manager on the pocket. It was Easy to use and was friendly. It had added qris and had made easily.,5,positive,its cool and has money manager on the pocket it was easy to use and was friendly it had added qris and had made easily
19517d48-8cd7-4584-9c3d-f8203af62911,good services,5,positive,good services
a047863f-ddcb-4295-9bb6-c61ad83d467a,"Saya login kok ndak bisa ya, invalid terus. Padahal jaringan bagus",4,positive,saya login kok ndak bisa ya invalid terus padahal jaringan bagus
05356c17-c576-473e-86c5-e3f9ac8e5086,"informatif dan edukatif, bikin melek financial",5,positive,informatif dan edukatif bikin melek financial
ee547413-112d-42f5-84ac-b9dfcdc23ff6,Today I got stuck on input pin/fingerprint..there nothing error appear anyway..no clue,5,positive,today i got stuck on input pinfingerprintthere nothing error appear anywayno clue
60373dd4-683f-4e86-82ef-e1ac96a673d0,Tidak bisa download receipt transaksi setelah transfer.,2,negative,tidak bisa download receipt transaksi setelah transfer
5e6e61ac-8e2b-4ee7-851e-37d04c47a3f9,"Fitur download/share resi transfer malah dihapus. Padahal penting banget. Tolong dibuat lagi, baru saya kasih ⭐⭐⭐⭐⭐",1,negative,fitur downloadshare resi transfer malah dihapus padahal penting banget tolong dibuat lagi baru saya kasih
9ca1d45e-425c-4127-85d0-fad98754bc21,Sejauh ini berguna sekali fitur kantong dll nya,5,positive,sejauh ini berguna sekali fitur kantong dll nya
d02a2679-7fab-4082-9ed1-7bb820a9e320,Ok,5,positive,ok
686a634d-a6cc-4260-973d-676fd9c7a723,"aplikasi nya mudah di gunakan, terdapat fitur yang sangat membantu, tersedia pembayaran via qris, ui nya bagus. semuanya oke si, oke banget malahan",5,positive,aplikasi nya mudah di gunakan terdapat fitur yang sangat membantu tersedia pembayaran via qris ui nya bagus semuanya oke si oke banget malahan
72777d67-ab4b-472f-9161-e1cfc2672c28,good,5,positive,good
82324d32-38a0-4180-ae07-f91185781284,"Pelayanan tidak memuaskan, sy pengguna VISA direct dari visa card bank jago, online visa card dan visa card fisik, Biasa nya lancar terima uang atau kirim uang internasional, setelah tanggal 22 Feb 2023 terima dan kirim via visa direct tidak bisa, dan tanpa INFO jika ada kendala internal bank soal visa direct, Kecewa lah pokok nya. Gak jelas.",1,negative,pelayanan tidak memuaskan sy pengguna visa direct dari visa card bank jago online visa card dan visa card fisik biasa nya lancar terima uang atau kirim uang internasional setelah tanggal feb terima dan kirim via visa direct tidak bisa dan tanpa info jika ada kendala internal bank soal visa direct kecewa lah pokok nya gak jelas
601653b1-9281-47c9-8a1a-8b90ae58d6d1,Bank elektronik terbaik,5,positive,bank elektronik terbaik
165b3b81-ac49-4d58-b02c-294ea45f7616,"I cant download the receipt after send money to the other bank, like it used to be before.",3,negative,i cant download the receipt after send money to the other bank like it used to be before
8054a508-3d6a-442b-b887-439a1c60eff6,Lelet. Udah 2tahun pake begini terus. Qris yg baru itu tetep aja ga bisa dipake. Niatnya mau dukung syariah tapi begini.,3,negative,lelet udah tahun pake begini terus qris yg baru itu tetep aja ga bisa dipake niatnya mau dukung syariah tapi begini
2862bac0-fefe-427e-b940-b3a32a79b24f,Update terakhir yang udah bisa pake QRIS bermasalah. Biasanya saya beberapa kali pindahin uang antar kantong dan transfer antar bank dalam waktu yang berdekatan tidak pernah masalah. Ini malah gagal terus sekarang. Mohon diperbaiki lagi aplikasinya. Saya yang emang butuh transfer banyak jadi mandeg sekarang.,3,negative,update terakhir yang udah bisa pake qris bermasalah biasanya saya beberapa kali pindahin uang antar kantong dan transfer antar bank dalam waktu yang berdekatan tidak pernah masalah ini malah gagal terus sekarang mohon diperbaiki lagi aplikasinya saya yang emang butuh transfer banyak jadi mandeg sekarang
0553c6ff-b30f-4def-8303-9b3fb1e2231f,Really convenient to use even for day to day banking app. Pockets are brilliant way to manage and plan your financial!,5,positive,really convenient to use even for day to day banking app pockets are brilliant way to manage and plan your financial
5b901374-e032-45fd-80bd-db62d478561a,mantaaapppp,5,positive,mantaaapppp
342b32ea-2c28-4738-a041-09bd34204c6b,"Finally, the QR payment added! I will change the star to five stars according to my promise.",5,positive,finally the qr payment added i will change the star to five stars according to my promise
49877130-0f93-4837-a2c9-c03fd8a4afc3,"Ga bisa update data nomor ponsel, malah error aplikasinya",2,negative,ga bisa update data nomor ponsel malah error aplikasinya
d20446d9-f301-4c16-ba79-0daefe2f04c9,good application,5,positive,good application
fc9019c9-c264-48f2-8718-32a88356a46e,Need credit card feature,3,negative,need credit card feature
e69f42be-908d-4586-8e02-584a528c612b,"I can't open the app, when I start and fill the pin, application was denied and back to homepage. How I can resolve this?",1,negative,i cant open the app when i start and fill the pin application was denied and back to homepage how i can resolve this
9b0f2947-d9c8-4958-9ebf-1bca54f1e7a9,edit: sekarang udah bisa scan QRIS terima kasih tim jago 🤩🤩🤩🤩,5,positive,edit sekarang udah bisa scan qris terima kasih tim jago
cc951724-5d20-4578-b49a-e054370d5f52,great app for bank,5,positive,great app for bank
eb2e03c7-e839-4b21-a572-415f3be93996,Keren Banget,5,positive,keren banget
56dfab9b-51fc-4b3e-a542-44506ed49887,"So happy, finally Qris udah hadir di Jago! Well done 👏",5,positive,so happy finally qris udah hadir di jago well done
e0883ccd-f025-449a-8bcd-5e250dab956b,Adding dark mode to the UI would be nice.,4,positive,adding dark mode to the ui would be nice
74901ed4-38fc-4429-8611-bd8c2bb7f515,"bagus dijadikan tabungan utama dan masa depan,, apa lagi sekarang sdh ada qris waw perfect sekali,, Bank jago the best lah pkoknya",5,positive,bagus dijadikan tabungan utama dan masa depan apa lagi sekarang sdh ada qris waw perfect sekali bank jago the best lah pkoknya
5d7aa5e7-eb9d-4b33-b24d-ba938551721c,"Verifications sent to older phone instead my old phone was reseted to factory mode, its mean i cant use it anymore",1,negative,verifications sent to older phone instead my old phone was reseted to factory mode its mean i cant use it anymore
74d93f38-460c-44b9-b9fd-c9b7b4c54735,Kecepatan pelayanan penyelesaian masalahnya lambat sekali,1,negative,kecepatan pelayanan penyelesaian masalahnya lambat sekali
10da88bf-5cd2-414e-b8cb-6ceda1a550f5,Perfect,5,positive,perfect
7083a7dd-870a-491d-9653-adc5472a216c,the qris didn't work well,4,positive,the qris didnt work well
2f54d854-d408-4de7-b3ab-2f3ecb344c49,"Akhirnya support qris juga, sudah sekian lama menunggu fitur ini. Bank jago is digital bank paling the best",5,positive,akhirnya support qris juga sudah sekian lama menunggu fitur ini bank jago is digital bank paling the best
afc6514a-2952-4d0b-ba52-9de23fba8d2a,"App mudah dipahami, fiturnya semakin lengkap (sekarang ada QRIS dong), CSnya ramah dan good problem-solver. Mantap",5,positive,app mudah dipahami fiturnya semakin lengkap sekarang ada qris dong csnya ramah dan good problemsolver mantap
50ee18e0-c34b-46cb-8018-9d24d3d5689e,Finally it's coming. Now I just hope that the application make a widget out of the qris function.,5,positive,finally its coming now i just hope that the application make a widget out of the qris function
caa9c5cb-1155-4cd3-848a-4a2efb96e01f,fiturnya memang mantap dan jago banget deh kayak nama bank ini. aku sekarang mau mulai menggunakan fitur yang namanya kantong terkunci. makasih ya bank jago,5,positive,fiturnya memang mantap dan jago banget deh kayak nama bank ini aku sekarang mau mulai menggunakan fitur yang namanya kantong terkunci makasih ya bank jago
022f7e8a-67ad-4d62-9d4d-50f7b64458d8,mantab,5,positive,mantab
e02ff5b8-bf8c-4148-a6d7-ff450593bbf3,👍👍👍👍👍,5,positive,
465ed4cc-5141-4fe0-ac8f-4c7e689e5e04,"---QRIS IS HERE EDITED TO 5 STARS--- Been using Jago for almost a year, appreciate the Kantong and connection to bibit, but still need to use other apps to do transaction using QRIS. Would be great if you push forward QRIS payment/receive like BCA mobile.",5,positive,qris is here edited to stars been using jago for almost a year appreciate the kantong and connection to bibit but still need to use other apps to do transaction using qris would be great if you push forward qris paymentreceive like bca mobile
e7955a89-6712-4d9d-8340-a0dc3d06657f,"Peningkatan performa dibandingkan tahun lalu sudah sangat jauh lebih baik, dan setelah ada fitur Qris akhirnya jago menjadi kandidat bank digital utama saya, mari kita lihat dalam beberapa bulan kedepan 👍",5,positive,peningkatan performa dibandingkan tahun lalu sudah sangat jauh lebih baik dan setelah ada fitur qris akhirnya jago menjadi kandidat bank digital utama saya mari kita lihat dalam beberapa bulan kedepan
723f644a-b9c2-4b38-b5fc-b97c8ed52b1e,Akhirnya.. KYURIS muncul 👏,5,positive,akhirnya kyuris muncul
46cc8ebd-a4af-4c5d-95f4-e68427959f0f,Fitur kantong Jago berguna banget buat kelola keuangan,5,positive,fitur kantong jago berguna banget buat kelola keuangan
8112daca-303d-4962-97d8-8ab7982dac73,Amezing APP,5,positive,amezing app
a44b20a6-274a-4e6b-90af-c3f64f4d3109,"100 buat jago yg udah dengerin pelanggannya, bisa lebih mudah transaksi pake QRIS now wohooo!!",5,positive,buat jago yg udah dengerin pelanggannya bisa lebih mudah transaksi pake qris now wohooo
38c3ed93-39b5-473d-9622-30327e17ba35,👍,5,positive,
5185df3e-08da-4f9b-8ebc-dddcb54d0d74,***** +Tampilan bisa dicustome sesuai kebutuhan +Menu pocket/kantong sangat membantu atur keuangan +TopUp Gopay sepuasanya +Modal saldo rata2 harian 500rb udh dpt 25x free transfer ke semua bank +Tanpa fee bulanan +Rekening syariah +Aplikasi cukup cepat +Udh ada QRIS * Proses aktivasinya benar-benar bikin frustasi. Udh coba berkali-kali tapi gak tersambung dengan agen. Udh menunggu bermenit2pun tak tersambung. Asliiii bikin frusstasiii,5,positive,tampilan bisa dicustome sesuai kebutuhan menu pocketkantong sangat membantu atur keuangan topup gopay sepuasanya modal saldo rata harian rb udh dpt x free transfer ke semua bank tanpa fee bulanan rekening syariah aplikasi cukup cepat udh ada qris proses aktivasinya benarbenar bikin frustasi udh coba berkalikali tapi gak tersambung dengan agen udh menunggu bermenit pun tak tersambung asliiii bikin frusstasiii
fd0e4eb6-f2d1-4771-bcdc-eb90952217d7,"First impression of this app that this app is much better than Je*****, it's cleaner, simpler and i love how the systems works, like i can create a spending pocket for managing my expenses. i will try this bank to become main account for 1 month, and if i like it, for sure i will use this as main account always! Edit: FINALLY THEY ADDED QR PAYMENT FEATURE 😌",5,positive,first impression of this app that this app is much better than je its cleaner simpler and i love how the systems works like i can create a spending pocket for managing my expenses i will try this bank to become main account for month and if i like it for sure i will use this as main account always edit finally they added qr payment feature
d7dbe186-ee5e-4652-be2f-aa6a5e50fb3e,Good!,5,positive,good
7d3e32c2-24a3-4382-bb43-92ba46b38bc0,akhirnya metode pembayaran QRIS muncul juga.. terima kasih..kedepan mohon dibuat akses lwat desktop juga.. maka akan sempurna in sya allah,4,positive,akhirnya metode pembayaran qris muncul juga terima kasihkedepan mohon dibuat akses lwat desktop juga maka akan sempurna in sya allah
cae817b2-7cb3-416a-8baf-f9e19aa7ce47,"The latest feature was a big update for me, Its really useful that im waiting for. Qris payment! 🫶",5,positive,the latest feature was a big update for me its really useful that im waiting for qris payment
18e45a87-3cb4-4957-bf64-2537ca45b140,Bank digital terbaik.,5,positive,bank digital terbaik
03bd0249-c5ac-4ad8-9221-681637ce2e71,Lumayan.,5,positive,lumayan
dd8bcb29-92f6-4002-b124-c923017ae5c7,More and more Cashback each day with Jago pay,5,positive,more and more cashback each day with jago pay
f7ff7b22-475a-4b16-8dca-a50cf38227d6,"So far so good, let's see if this app was worth it",5,positive,so far so good lets see if this app was worth it
4894b51a-e7ad-483e-89ef-69fd8b6b3d6a,"simply easy to use, to register, and great user experience, no hassle",5,positive,simply easy to use to register and great user experience no hassle
c1f6a7b3-87d7-4094-a1a5-bd70ffd0091f,"pertama dan terakhir deh pake Bank Jago ini, transaksi nyangkut 89 ribu aja penyelesaian nya sampe 8 hari 🤦",1,negative,pertama dan terakhir deh pake bank jago ini transaksi nyangkut ribu aja penyelesaian nya sampe hari
4f39c60d-f329-4c18-8a28-a723de735bef,Ok banget laah,5,positive,ok banget laah
017cbfbb-bd44-474b-a35d-04322d8551a6,sangat mudah dan nyaman,5,positive,sangat mudah dan nyaman
1ac2d3f1-7f0a-4677-918a-4334ab0bfffc,"good, need QR scan features. Overall good.",5,positive,good need qr scan features overall good
5c83ac11-d7a2-454f-a446-7b4cc9df784b,"Jago oke bgt... aplikasinya keren, fitur oke",5,positive,jago oke bgt aplikasinya keren fitur oke
42251c9b-0c40-4e42-bef6-f693c05bbc07,"easy to use , nice done",5,positive,easy to use nice done
e9b97dfa-ab18-46cb-a7b3-ba0f8c5aa433,"of all the digital banks that I have tried, this bank jago is one of the digital banks that I think is good. I myself say this of course is the reason, the reasons include the user interface or interface display is easy to understand and straightforward, there are no monthly fees and other administrative fees charged like conventional banks, a cardless system which in my opinion is good enough, as well as partnerships with online stores and other digital wallets and the QRIS system.",5,positive,of all the digital banks that i have tried this bank jago is one of the digital banks that i think is good i myself say this of course is the reason the reasons include the user interface or interface display is easy to understand and straightforward there are no monthly fees and other administrative fees charged like conventional banks a cardless system which in my opinion is good enough as well as partnerships with online stores and other digital wallets and the qris system
0affc01c-8bca-4279-9fb9-60c22e262da0,great app,5,positive,great app
38215903-a618-4c33-ae88-fac766a3f240,aplikasi hang,1,negative,aplikasi hang
88217445-1dbf-4e90-a89d-c7abaf613418,Nice,5,positive,nice
77135203-5d54-478f-b88a-59ae2711735d,nice app,5,positive,nice app
52d6be92-0d1e-4544-838b-34b532e0dea2,Keren,5,positive,keren
426489d9-0a31-47d1-aa3a-e91d02fdc0ae,mudah banget ga pake lemot aplikasinya.,5,positive,mudah banget ga pake lemot aplikasinya
1df9b315-6de3-4e5a-88b0-0284470dd0f1,"sekarang udh ada admin 2500 kalau udh sering transfer, klo juota free admin habis ya sudahlah apa bedanya dengan yg lain... back to FL*p lama2 nih klo gini terus, hihiii",3,negative,sekarang udh ada admin kalau udh sering transfer klo juota free admin habis ya sudahlah apa bedanya dengan yg lain back to flp lama nih klo gini terus hihiii
46ef553a-0fad-4dd2-9d6f-79adf5904f6b,Good ness,5,positive,good ness
128e4191-16f6-4ad9-adcc-5022f08d32ef,easy to use,5,positive,easy to use
6e32a556-aed6-4df9-a342-db9c553de506,"blocked my card without any acceptable reason. it said ""i have a failed subscription"" when i definitely don't. the only failed transaction was a week ago and it's not even a subscription. if your bank really cares and is secure, you would've blocked the card immediately, not a week after. requires me to add some balance to reactivate the card, and when i asked what would they do with the fund, they didn't answer. don't even ask me to contact Tanya Jago because I DID and they DIDN'T HELP.",1,negative,blocked my card without any acceptable reason it said i have a failed subscription when i definitely dont the only failed transaction was a week ago and its not even a subscription if your bank really cares and is secure you wouldve blocked the card immediately not a week after requires me to add some balance to reactivate the card and when i asked what would they do with the fund they didnt answer dont even ask me to contact tanya jago because i did and they didnt help
a9107bc0-1215-4e21-86d3-d56cb9d37e9e,I love this bank. I have use it for almost 2 years. Really love the experience and especially the discount offers. Hope they make their credit card soon,5,positive,i love this bank i have use it for almost years really love the experience and especially the discount offers hope they make their credit card soon
6f8375e1-833d-4828-8e79-cf3169547afe,Very flexible and user friendly,5,positive,very flexible and user friendly
19250960-2ad8-4f2b-9168-1fcf8d93d72f,love it,5,positive,love it
d715c690-8809-4994-a1a5-58bc57180c25,Mau regristasi aja di persulit,1,negative,mau regristasi aja di persulit
2c8d9890-0032-490b-9ae0-e80c6ad8b1ff,niceee,5,positive,niceee
ddb103c3-3179-4a66-a50a-3dc7992544ec,So far so good,5,positive,so far so good
88cac49a-17f7-4fca-ac43-9a7350ccd07e,Parahhh... Tiba2 saldo berkurang sendiri 350k lebih dan anehnya gada mutasi... Udh 2x kejadian.. Kapokkk,1,negative,parahhh tiba saldo berkurang sendiri k lebih dan anehnya gada mutasi udh x kejadian kapokkk
ae4ab047-7cee-4bf0-b18b-581497c131b8,Good,5,positive,good
45446d05-b6c2-4b40-98c4-503d145897b6,"Dulu mudah dan enak pake jago, skrg makin banyak ketentuan kayak maksimal tf sama gabisa tarik tunai klo levelnya ga mencukupi. Sekarang ada level2 akun juga, jadi banyak keterbatasan yg nggak membebaskan pengguna buat make.",1,negative,dulu mudah dan enak pake jago skrg makin banyak ketentuan kayak maksimal tf sama gabisa tarik tunai klo levelnya ga mencukupi sekarang ada level akun juga jadi banyak keterbatasan yg nggak membebaskan pengguna buat make
a19c4d70-6a16-4d4e-ad20-7bb13f6c4457,Kurang cepet aja dikit,4,positive,kurang cepet aja dikit
acff9c88-3aa7-4118-9139-6e7710a3f9e6,"So far sudah banyak kendala dalam penarikan tunai serta AI yang belum maksimal untuk penggunaan kartu digital, It really has no function. Semoga bank jago bisa bersaing dengan bank konvensional lainnya.",2,negative,so far sudah banyak kendala dalam penarikan tunai serta ai yang belum maksimal untuk penggunaan kartu digital it really has no function semoga bank jago bisa bersaing dengan bank konvensional lainnya
04d68ca3-67b1-4da1-bc79-5e2b8b575010,sangat bermanfaat,5,positive,sangat bermanfaat
16b086ab-fcdf-4848-b52a-094f02a4457b,The best syariah digital banking in Indonesia.. 🤩,5,positive,the best syariah digital banking in indonesia
a4bb4a26-26da-4567-a224-813890aaa996,"Skrng makin malesin limit tf free nya dikit, trs pas kartu debit gbsa dipake gada solusi cs nya, klo buat kartu baru lg malah bayar",2,negative,skrng makin malesin limit tf free nya dikit trs pas kartu debit gbsa dipake gada solusi cs nya klo buat kartu baru lg malah bayar
e32ad618-6868-430d-8b06-706b7211eefc,"I passed a tier but still locked and got no benefits such as no fee transfer, and that always happens. What a waste of time",1,negative,i passed a tier but still locked and got no benefits such as no fee transfer and that always happens what a waste of time
ba57bc74-22be-45a1-8cfc-d5dbe64c5a67,Suka banget sama bank jago,5,positive,suka banget sama bank jago
9e0d8c44-4cbd-4c2c-9895-3b22338fb269,Easy and fast digital bank. Really suitable for young people,5,positive,easy and fast digital bank really suitable for young people
dbf13789-f30f-4500-abef-c3075bf874ee,Bagus dan bisa dipercaya,5,positive,bagus dan bisa dipercaya
cf0daa6e-34e8-4b22-993f-d2baf0cb5d44,tolong dong min di update lagi supaya bisa top up ewallet ke nomor yang punya angka 13 digit. jadi repot harus pakai aplikasi lain untuk top up ke nomor yang punya angka 13 digit,4,positive,tolong dong min di update lagi supaya bisa top up ewallet ke nomor yang punya angka digit jadi repot harus pakai aplikasi lain untuk top up ke nomor yang punya angka digit
0a53c234-4bdc-4d8b-afcf-08132ecc3a68,nyaman digunakan,5,positive,nyaman digunakan
663df4bf-9a8b-4a83-af3e-e8499e70f312,"Good Cuma 2 kekurangannya, yaitu ga ada QR dan tampilannya kurang menarik. I love this app, but I need QR 🥹",4,positive,good cuma kekurangannya yaitu ga ada qr dan tampilannya kurang menarik i love this app but i need qr
bfafe3f4-145d-4fe1-b547-3f2069352f1d,Sangat advance,5,positive,sangat advance
325de390-f9cb-4d0a-ab25-78a7a3221747,"Bisa misahin uang ke kantong2, jadi budgeting gampang dan gak kebablasan. Helpful banget",5,positive,bisa misahin uang ke kantong jadi budgeting gampang dan gak kebablasan helpful banget
71c93bbf-2e8f-4f4d-bb79-94ed9992e6ed,mantap,5,positive,mantap
5fae39cb-1488-4c90-ba2b-cf190c1b2eb1,Aplikasi penunjang perbankan yg mempunyai fitur lengkap,5,positive,aplikasi penunjang perbankan yg mempunyai fitur lengkap
d9049858-bfa4-4f4e-907d-14f1403a7b79,selama memakai mantab,5,positive,selama memakai mantab
85cffbae-b327-41a3-ac95-07cec9025801,Good..,5,positive,good
1db5c9b7-57b7-4f8b-aff0-bef2c17e8928,naiiss!,5,positive,naiiss
12ee7e0c-9524-440f-b2d2-b7a8ecaf1c45,very good app. you can make a partition of saving and spending.,5,positive,very good app you can make a partition of saving and spending
0091ad75-8b02-4764-9ab0-62f58cd97129,I'm loving it~,5,positive,im loving it
f6492ab2-e874-42d5-a1cb-0a5f4830ab4f,"Jago successfully giving a really great experience about digital banking. But, I think Jago needs improvement to make it really easy when we are going to pay with QRIS. QRIS is a common payment method in Indonesia and Bank Jago until now still not provide this kind of service. Well, the current solution is transfer our balance to Gopay, but I think it can be more flexible with just doing this all activity in Jago app.",5,positive,jago successfully giving a really great experience about digital banking but i think jago needs improvement to make it really easy when we are going to pay with qris qris is a common payment method in indonesia and bank jago until now still not provide this kind of service well the current solution is transfer our balance to gopay but i think it can be more flexible with just doing this all activity in jago app
d3a9b6a2-0e4e-47af-8c04-4f64f42f3392,QR Code please 🥺,5,positive,qr code please
1a498b41-2282-479d-af95-bdc2959d2b29,"cepat, free transfer, dan kekinian. Sedikit yang harus diperbaiki, kadang kadang harus di refresh 2-3 kali dahulu untuk mengecek saldo/transferan sudah terkirim atau belumnya.",5,positive,cepat free transfer dan kekinian sedikit yang harus diperbaiki kadang kadang harus di refresh kali dahulu untuk mengecek saldotransferan sudah terkirim atau belumnya
f39f6d77-9f09-4d3a-a044-34c887bd4610,"hmm mayan sih, tapi transfer ke e-wallet ga gratis tuh, ga spt ""genius"".. beberapa e-wallet kan motong dr transaksi, bukan dr admin.. sementara jago klo topup e-wallet ga dilebihin nilai transaksinya untuk menghilangkan potongan dr e-wallet.. duh susah jelasin, tp ya gitu deh semoga bisa dipahami dan semoga ke depannya bisa benar2 gratis ya 🥲",3,negative,hmm mayan sih tapi transfer ke ewallet ga gratis tuh ga spt genius beberapa ewallet kan motong dr transaksi bukan dr admin sementara jago klo topup ewallet ga dilebihin nilai transaksinya untuk menghilangkan potongan dr ewallet duh susah jelasin tp ya gitu deh semoga bisa dipahami dan semoga ke depannya bisa benar gratis ya
692e8868-4b04-42f1-94e4-254c4fcad3c3,Aplikasi andalanku yang hebat.Cepat dan cerdas.,5,positive,aplikasi andalanku yang hebatcepat dan cerdas
fc4dc97a-416d-4241-a5a8-a867c49235a4,Ok,5,positive,ok
