reviewId,content,score,sentiment,clean_text,tokens,original_length,clean_length,polarity_before,polarity_after
57d58240-3754-43a5-8558-1ea7eaa18658,"Ko sekrang kalau mau login ,suka mental² gitu ya suka keluar sendiri",4,positif,ko sekrang kalau mau login suka mental gitu ya suka keluar sendiri,"['ko', 'sekrang', 'kalau', 'mau', 'login', 'suka', 'mental', 'gitu', 'ya', 'suka', 'keluar', 'sendiri']",12,12,0.0,-0.1
c388cda7-576c-41e3-8c5f-443093a10a89,"kenapa saya login dipersulit, padahal akun saya tidak masuk dimana-mana",1,negatif,kenapa login sulit padahal akun tidak masuk dimanamana,"['kenapa', 'login', 'sulit', 'padahal', 'akun', 'tidak', 'masuk', 'dimanamana']",10,8,0.0,0.0
221d8cfb-fe58-4333-b791-02cf80cb8d18,mantap pakai bank jago,5,positif,mantap pakai bank jago,"['mantap', 'pakai', 'bank', 'jago']",4,4,0.0,0.0
1e42d3a8-0a76-4a24-9e2c-21e9b7238305,Maaf ka tolong hapus data saya. Mau login salalu kendala terus,1,negatif,maaf ka tolong hapus data mau login salalu kendala terus,"['maaf', 'ka', 'tolong', 'hapus', 'data', 'mau', 'login', 'salalu', 'kendala', 'terus']",11,10,0.0,0.0
373470b7-7ff2-4e54-859f-dd752a37475f,lebih mudah bertransaksi,5,positif,lebih mudah transaksi,"['lebih', 'mudah', 'transaksi']",3,3,0.0,0.0
25ca0539-33e7-4ed7-b9e4-cd41c5f833ef,Bang jago Sangat membantu sekali,5,positif,bang jago sangat bantu sekali,"['bang', 'jago', 'sangat', 'bantu', 'sekali']",5,5,0.0,0.0
a885d530-5999-4d00-a589-5b709beb135a,Terimakasih bank jago Mantap,5,positif,terimakasih bank jago mantap,"['terimakasih', 'bank', 'jago', 'mantap']",4,4,0.0,0.0
0f30b84a-bf33-4427-ab40-dd860940bf1d,sangat membantu,5,positif,sangat bantu,"['sangat', 'bantu']",2,2,0.0,0.0
9e14ea8f-bdd9-490d-a8a8-a8b6d5ded530,Mantull,5,positif,mantull,['mantull'],1,1,0.0,0.0
775ba942-8fa7-46f1-8ce8-471da77e82f2,lumayan,4,positif,lumayan,['lumayan'],1,1,0.0,0.0
2009d122-be22-4dd2-bb64-9971a2f3a5c3,"Apasih ini mau login gabisa terus padahal uda bener semua udah di screenshot juga email sama pw nya,mana duit yg di bank juga gede",2,negatif,apasih mau login gabisa terus padahal uda bener semua sudah screenshot juga email sama pw nyamana duit bank juga gede,"['apasih', 'mau', 'login', 'gabisa', 'terus', 'padahal', 'uda', 'bener', 'semua', 'sudah', 'screenshot', 'juga', 'email', 'sama', 'pw', 'nyamana', 'duit', 'bank', 'juga', 'gede']",24,20,0.0,0.0
e5d56acd-f02c-4f6d-88d7-25dd7f6e0c04,transfer ke bank lain tanpa biaya admin ini fitur yang menarik di era digital seperti sekarang ini dimana pembayaran apapun dengan melalui mobile banking,5,positif,transfer bank lain tanpa biaya admin fitur tarik era digital seperti sekarang mana bayar apa dengan lalu mobile banking,"['transfer', 'bank', 'lain', 'tanpa', 'biaya', 'admin', 'fitur', 'tarik', 'era', 'digital', 'seperti', 'sekarang', 'mana', 'bayar', 'apa', 'dengan', 'lalu', 'mobile', 'banking']",24,19,0.0,0.0
5a2e7110-558f-4ae2-b619-0fcab468e006,good aplication,5,positif,good aplication,"['good', 'aplication']",2,2,0.7,0.7
5f1ceb02-1264-4cd9-863c-647d57dceec3,mantap,5,positif,mantap,['mantap'],1,1,0.0,0.0
789d811d-61ee-4ebc-bc27-723c79643e53,sejauh ini lumayan bagus. fiturnya juga lengkap,5,positif,jauh lumayan bagus fiturnya juga lengkap,"['jauh', 'lumayan', 'bagus', 'fiturnya', 'juga', 'lengkap']",7,6,0.0,0.0
47eeec04-eacc-4d3d-b26f-696fdcacf659,Sangat buruk,1,negatif,sangat buruk,"['sangat', 'buruk']",2,2,0.0,0.0
63f25bd9-39e5-47c8-a9ff-b1ccbd2b8d26,Enak,5,positif,enak,['enak'],1,1,0.0,0.0
af58aa31-8a61-47e8-9aac-3c7a49fce092,lebih gampang transaksi,5,positif,lebih gampang transaksi,"['lebih', 'gampang', 'transaksi']",3,3,0.0,0.0
9efabf86-3e9e-4d53-ba77-853af625b770,terbaik,5,positif,baik,['baik'],1,1,0.0,0.0
d17526b0-3681-4756-972a-a994af2f58fd,baik,5,positif,baik,['baik'],1,1,0.0,0.0
24863ec3-c785-4635-b0af-54c544b57fd4,Good job,5,positif,good job,"['good', 'job']",2,2,0.7,0.7
205b9978-6a43-4977-a388-e7d2beae72e3,Good,5,positif,good,['good'],1,1,0.7,0.7
0b06ebc3-e0fc-4659-9707-53afd8388da3,Alhamdulillah lancar dan cepat,5,positif,alhamdulillah lancar cepat,"['alhamdulillah', 'lancar', 'cepat']",4,3,0.0,0.0
319f32d4-b11a-4a03-b445-9a8fa8908a06,Sangat bagus tampilannya & mudah,5,positif,sangat bagus tampil mudah,"['sangat', 'bagus', 'tampil', 'mudah']",5,4,0.0,0.0
0b897e32-a059-4c60-8ead-99e07b4afac5,"Pertahankan prestasi produk anda, kemudahan transaksi dan fiturnya Jago sudah menang banyak. tambah kantong nggak ribet, tau-tau dah jadi. Singgle door payment terbaik 2023 menurut saya.",5,positif,tahan prestasi produk anda mudah transaksi fiturnya jago sudah menang banyak tambah kantong tidak ribet tautau sudah jadi singgle door payment baik turut,"['tahan', 'prestasi', 'produk', 'anda', 'mudah', 'transaksi', 'fiturnya', 'jago', 'sudah', 'menang', 'banyak', 'tambah', 'kantong', 'tidak', 'ribet', 'tautau', 'sudah', 'jadi', 'singgle', 'door', 'payment', 'baik', 'turut']",26,23,0.0,0.0
f584eec2-8e1e-4bd8-853c-947855cde909,bagus cepat,5,positif,bagus cepat,"['bagus', 'cepat']",2,2,0.0,0.0
14ee1f2d-a7d8-4ffd-9eaf-24fdfcff82d3,"Sangat memuaskan sekali untuk bertransaksi ,terimakasih Bank Jago 🙏",5,positif,sangat muas sekali transaksi terimakasih bank jago,"['sangat', 'muas', 'sekali', 'transaksi', 'terimakasih', 'bank', 'jago']",9,7,0.0,0.0
deaadc87-5142-4651-9c72-d56ceaee8cd9,bank digital bagus dan terpercaya,5,positif,bank digital bagus percaya,"['bank', 'digital', 'bagus', 'percaya']",5,4,0.0,0.0
669e200b-ccfd-45ab-861d-fa51e0f38f6f,good,5,positif,good,['good'],1,1,0.7,0.7
fda99a9b-4483-42d0-9e2d-95771b9ad2df,jelekkk bangeett bisa masuk lagii,1,negatif,jelekkk bangeett bisa masuk lagi,"['jelekkk', 'bangeett', 'bisa', 'masuk', 'lagi']",5,5,0.0,0.0
e7cb7156-6442-42d0-8574-cde3bd568ea4,pokoknya sangat mudah dan bagus tampilannya bnyk gratis nya terimakasih bank jago,5,positif,pokok sangat mudah bagus tampil banyak gratis nya terimakasih bank jago,"['pokok', 'sangat', 'mudah', 'bagus', 'tampil', 'banyak', 'gratis', 'nya', 'terimakasih', 'bank', 'jago']",12,11,0.0,0.0
facdcb16-56e8-4d04-bde6-b92b19e41596,mudah dipakai dan gratis lagi,5,positif,mudah pakai gratis lagi,"['mudah', 'pakai', 'gratis', 'lagi']",5,4,0.0,0.0
21f21195-20c7-449f-8dff-0b7637e668f4,Simpel dan mudah,4,positif,simpel mudah,"['simpel', 'mudah']",3,2,0.0,0.0
50f83153-31f9-4475-8787-328f774646a6,"Sangat bagus,simple & ga bikin ribet Perbanyak promo & hadiah menarik lainnya",5,positif,sangat bagussimple tidak bikin ribet banyak promo hadiah tarik lain,"['sangat', 'bagussimple', 'tidak', 'bikin', 'ribet', 'banyak', 'promo', 'hadiah', 'tarik', 'lain']",12,10,0.0,0.0
01519823-cb3b-424b-93a6-a7bb4a659f77,Siip,5,positif,siip,['siip'],1,1,0.0,0.0
27e3852a-e1f6-48a7-a779-0eaab4db5d7b,"Sangat bgus,banyak bonus""dong cs,admin Hehe",5,positif,sangat bgusbanyak bonusdong csadmin hehe,"['sangat', 'bgusbanyak', 'bonusdong', 'csadmin', 'hehe']",5,5,0.0,0.0
9f5614fd-5287-4357-96e7-4cb94cf27ae5,Lumayan good,5,positif,lumayan good,"['lumayan', 'good']",2,2,0.7,0.7
d6562ce0-b0f4-4b7c-8ba4-6cf0e4216bba,Kenapa apliksi nya keluar2 trs yaallah mau transfer jadi susah,5,positif,kenapa apliksi nya keluar terus yaallah mau transfer jadi susah,"['kenapa', 'apliksi', 'nya', 'keluar', 'terus', 'yaallah', 'mau', 'transfer', 'jadi', 'susah']",10,10,0.0,0.0
939d1993-ceb0-4b7d-8131-afce7afb4cbc,Kantong Utama yang keren buat millenial dan gen-z,5,positif,kantong utama keren buat millenial genz,"['kantong', 'utama', 'keren', 'buat', 'millenial', 'genz']",8,6,0.0,0.0
a91de38d-7a43-4f68-9a79-23966319c1e3,mantap deh bank jago,5,positif,mantap deh bank jago,"['mantap', 'deh', 'bank', 'jago']",4,4,0.0,0.0
9a72249b-01b3-4d72-a133-4c40cb34101e,saya senang mengunakan jago sangat mudah untuk transaksi ☺️,5,positif,senang mengunakan jago sangat mudah transaksi,"['senang', 'mengunakan', 'jago', 'sangat', 'mudah', 'transaksi']",9,6,0.0,0.0
aa463ab6-49f4-4317-bdda-45bfe6103d76,good bngt best recommend apk jago ni,5,positif,good banget best recommend aplikasi jago,"['good', 'banget', 'best', 'recommend', 'aplikasi', 'jago']",7,6,0.85,0.85
577d809b-99d2-4228-9c41-0bf0157347c3,Ribet pendaftaran nya,1,negatif,ribet daftar nya,"['ribet', 'daftar', 'nya']",3,3,0.0,0.0
0d2b26d9-f4e8-417a-9cc3-cfb98091c15e,Mengecewakan gx jelas dan live chat yh gx sopan terlalu muter2🤦😤,1,negatif,kecewa gx jelas live chat yh gx sopan terlalu muter,"['kecewa', 'gx', 'jelas', 'live', 'chat', 'yh', 'gx', 'sopan', 'terlalu', 'muter']",11,10,0.13636363636363635,0.13636363636363635
c241caf0-36fe-4d84-9cfa-873ee66cab7f,"Udah coba login pake nik ama gmail yang bener masih gabisa, mau tanya kenapa ga disediain kontak cs nya. Trus cara aksesnyangimana?",1,negatif,sudah coba login pake nik ama gmail bener masih gabisa mau tanya kenapa tidak ain kontak cs nya terus cara aksesnyangimana,"['sudah', 'coba', 'login', 'pake', 'nik', 'ama', 'gmail', 'bener', 'masih', 'gabisa', 'mau', 'tanya', 'kenapa', 'tidak', 'ain', 'kontak', 'cs', 'nya', 'terus', 'cara', 'aksesnyangimana']",22,21,0.0,0.0
1aecfd3d-d478-40f5-a307-8df1a56e01e9,"loadingnya lama banget padahal jaringan kenceng, trus ngirim uang juga lama banget dan jarang sukses rugi saya, lama""saya laporin juga nih bank",1,negatif,loadingnya lama banget padahal jaring kenceng terus ngirim uang juga lama banget jarang sukses rugi lamasaya laporin juga bank,"['loadingnya', 'lama', 'banget', 'padahal', 'jaring', 'kenceng', 'terus', 'ngirim', 'uang', 'juga', 'lama', 'banget', 'jarang', 'sukses', 'rugi', 'lamasaya', 'laporin', 'juga', 'bank']",22,19,0.0,0.0
233df026-1cc3-4d73-9f3a-b8f08cfac658,Mantap pokoknya jago sesuai namanya.,5,positif,mantap pokok jago sesuai nama,"['mantap', 'pokok', 'jago', 'sesuai', 'nama']",5,5,0.0,0.0
71d57120-43a3-48b8-837a-11a1e367fabb,Aplikasi SAMPAH,1,negatif,aplikasi sampah,"['aplikasi', 'sampah']",2,2,0.0,0.0
38cf3985-b4a8-4671-a62b-4a5d99f24a21,mantap,5,positif,mantap,['mantap'],1,1,0.0,0.0
9004a9af-c38a-406a-a6e8-b7bbc6c9035d,mudah dan gampang,5,positif,mudah gampang,"['mudah', 'gampang']",3,2,0.0,0.0
5cfcc773-28d6-4351-832d-a9530fe40d62,Makin Keren aja🌟🌟🌟🌟🌟👍👍👍👍,5,positif,makin keren saja,"['makin', 'keren', 'saja']",3,3,0.0,0.0
d7949b1d-2809-48ee-a808-70e1591eef00,Harus selalu dapat kado bulanan nii,5,positif,harus selalu dapat kado bulan nii,"['harus', 'selalu', 'dapat', 'kado', 'bulan', 'nii']",6,6,0.0,0.0
d26ba4cd-e35b-49ff-bcb7-3d3ede2acf7c,Mantap,5,positif,mantap,['mantap'],1,1,0.0,0.0
593001af-f628-4704-8f74-2606e0d0875b,Sangat membantu.,5,positif,sangat bantu,"['sangat', 'bantu']",2,2,0.0,0.0
573e5fe0-d81e-4ae8-9449-3e4ca26ddf3a,mantab,5,positif,mantab,['mantab'],1,1,0.0,0.0
bb55f062-ffa3-4bfa-a4b0-76227a249506,Buat tabungan bisa lagi,5,positif,buat tabung bisa lagi,"['buat', 'tabung', 'bisa', 'lagi']",4,4,0.0,0.0
c0b8cfa6-cb86-426e-8106-7dc85be2934e,💪,5,positif,,[],1,0,0.0,0.0
5fd8c75e-785b-446b-beae-0862308263f1,"Bagus, Fitur lengkap, Gratis biaya admin bulanan dll",5,positif,bagus fitur lengkap gratis biaya admin bulan dll,"['bagus', 'fitur', 'lengkap', 'gratis', 'biaya', 'admin', 'bulan', 'dll']",8,8,0.0,0.0
5a55483a-a518-4a15-ba69-b3a05166be99,mantap,4,positif,mantap,['mantap'],1,1,0.0,0.0
1f096179-2548-40ed-bfdc-39784312c9e4,Bagus,5,positif,bagus,['bagus'],1,1,0.0,0.0
d712549a-8136-4750-92c5-f2c6cf5569b5,"Bank yang mudah dan praktis digunakan, multi fungsi keren",5,positif,bank mudah praktis guna multi fungsi keren,"['bank', 'mudah', 'praktis', 'guna', 'multi', 'fungsi', 'keren']",9,7,0.0,0.0
fa56e6b7-cb62-445b-94e9-ac1c482e4527,Cukup bagus pelayanan,5,positif,cukup bagus layan,"['cukup', 'bagus', 'layan']",3,3,0.0,0.0
cf28624c-5723-47b8-9e93-9fb697c97516,aplikasi bagus,5,positif,aplikasi bagus,"['aplikasi', 'bagus']",2,2,0.0,0.0
29556875-b10d-4806-94d1-e2af998426da,Terima kasih bang jago,5,positif,terima kasih bang jago,"['terima', 'kasih', 'bang', 'jago']",4,4,0.0,0.0
c6bbe00e-1a7d-43e4-b93e-731b6b246ffe,mantap,5,positif,mantap,['mantap'],1,1,0.0,0.0
5c4dc63d-a649-4994-9180-bfda07e2365f,Sangat cepat proses transaksi nya,5,positif,sangat cepat proses transaksi nya,"['sangat', 'cepat', 'proses', 'transaksi', 'nya']",5,5,0.0,0.0
7e1fabcf-a165-4a27-815e-7fe40690b621,bagus,5,positif,bagus,['bagus'],1,1,0.0,0.0
d63ca295-d69c-4a9b-9166-3d98ce9f0840,puas,5,positif,puas,['puas'],1,1,0.0,0.0
dd10f166-6499-4a8d-a2bf-80aa12aeccfd,"kecewa, saldo sudah terpotong tapi saldo tidak terkirim, sudah email ke tanya jago, bilangmya 1 hari kerja, ini dah beberapa hari, masalah belum tuntas. uang ga balik",2,negatif,kecewa saldo sudah potong tapi saldo tidak kirim sudah email tanya jago bilangmya hari kerja sudah beberapa hari masalah belum tuntas uang tidak balik,"['kecewa', 'saldo', 'sudah', 'potong', 'tapi', 'saldo', 'tidak', 'kirim', 'sudah', 'email', 'tanya', 'jago', 'bilangmya', 'hari', 'kerja', 'sudah', 'beberapa', 'hari', 'masalah', 'belum', 'tuntas', 'uang', 'tidak', 'balik']",27,24,0.0,0.0
590872ed-b5a8-48b0-9728-77e014e39c57,Kesalahan aplikasi gagal eh dicoba lg gagal lg eh malah tau tau dicek berhasil dua2 nya sistemnya g jelas....,1,negatif,salah aplikasi gagal eh coba lagi gagal lagi eh malah tau tau cek hasil dua nya sistem tidak jelas,"['salah', 'aplikasi', 'gagal', 'eh', 'coba', 'lagi', 'gagal', 'lagi', 'eh', 'malah', 'tau', 'tau', 'cek', 'hasil', 'dua', 'nya', 'sistem', 'tidak', 'jelas']",19,19,0.0,0.0
b0fd48c7-0800-481e-87d1-d9c01b3106ee,good,5,positif,good,['good'],1,1,0.7,0.7
a9bb1413-cd90-4772-b4ec-c8bacb647867,lumayan,3,negatif,lumayan,['lumayan'],1,1,0.0,0.0
ada0fd00-5f78-4feb-8c72-db1a4e5d729c,Hati-hati terhadap menggunakan QRIS JAGO Karna kalo sudah terkena double payment PIHAK Bank jago tak peduli dan tidak memberikan repon yang memuaskan! MAKASIH ATAS SISTEMNYA!,2,negatif,hatihati hadap guna qris jago karena kalau sudah kena double payment pihak bank jago tak peduli tidak beri repon muas makasih atas sistem,"['hatihati', 'hadap', 'guna', 'qris', 'jago', 'karena', 'kalau', 'sudah', 'kena', 'double', 'payment', 'pihak', 'bank', 'jago', 'tak', 'peduli', 'tidak', 'beri', 'repon', 'muas', 'makasih', 'atas', 'sistem']",25,23,0.0,0.0
a612406e-2a66-4e44-9ca0-f6c849bc0ee6,Mantab dan terpercaya,5,positif,mantab percaya,"['mantab', 'percaya']",3,2,0.0,0.0
64543ae5-03c6-4523-8e92-01723bcc435c,semudah itu..mantab vitur aplikasinya mudah digunakan,5,positif,mudah itumantab vitur aplikasi mudah guna,"['mudah', 'itumantab', 'vitur', 'aplikasi', 'mudah', 'guna']",6,6,0.0,0.0
cf73035d-a1ab-47fa-9438-b319ae955d44,Yang paling buruk dari semua bank online,1,negatif,paling buruk semua bank online,"['paling', 'buruk', 'semua', 'bank', 'online']",7,5,0.0,0.0
e3ba88ae-da91-454a-af9b-8e838f4bfa1e,bagus skli,5,positif,bagus skli,"['bagus', 'skli']",2,2,0.0,0.0
e94a1a63-0729-4476-9c8f-6305f884898a,"Kalo udh daftar jago syariah, ga akan bisa daftar jago yah? Walaupun akun nya beda",1,negatif,kalau sudah daftar jago syariah tidak akan bisa daftar jago yah walaupun akun nya beda,"['kalau', 'sudah', 'daftar', 'jago', 'syariah', 'tidak', 'akan', 'bisa', 'daftar', 'jago', 'yah', 'walaupun', 'akun', 'nya', 'beda']",15,15,0.0,0.0
06ed68c5-6e55-4e51-8b7c-a14b223cfb33,sangat membantu,5,positif,sangat bantu,"['sangat', 'bantu']",2,2,0.0,0.0
67640273-efc8-4bfc-b3fe-c5d1a2f0ef83,Bintang yang bicara,5,positif,bintang bicara,"['bintang', 'bicara']",3,2,0.0,0.0
de53fbaa-410b-4b95-82b8-70521b3f97b7,"Aplikasi ikan tongkol, gangguan jaringan mulu padahal sinyal bagus",1,negatif,aplikasi ikan tongkol ganggu jaring mulu padahal sinyal bagus,"['aplikasi', 'ikan', 'tongkol', 'ganggu', 'jaring', 'mulu', 'padahal', 'sinyal', 'bagus']",9,9,0.0,0.0
a19402cb-defa-4720-89db-04b46dd8fdd7,Jago bayarin,5,positif,jago bayarin,"['jago', 'bayarin']",2,2,0.0,0.0
da428708-2781-40ed-a197-979c010f6cf1,"Kenapa aplikasi nya gak bisa di buka, aku pengen narik uang aku",1,negatif,kenapa aplikasi nya tidak bisa buka ingin narik uang,"['kenapa', 'aplikasi', 'nya', 'tidak', 'bisa', 'buka', 'ingin', 'narik', 'uang']",12,9,0.0,0.0
45b992d2-30ed-4665-8fe1-5dfeca5d75d4,Mantap pokok nya ...,5,positif,mantap pokok nya,"['mantap', 'pokok', 'nya']",4,3,0.0,0.0
7c6a8e98-4353-4237-a13d-654ed75e7f06,Baru mencoba,4,positif,baru coba,"['baru', 'coba']",2,2,0.0,0.0
16014809-4976-411e-b778-d93292a4189e,Mantap dikasih casback Rp 50000 🔥,5,positif,mantap kasih casback rp,"['mantap', 'kasih', 'casback', 'rp']",6,4,0.0,0.0
fba7109b-e6a0-4687-834a-dfcbbd68cb35,Jago blokir akun kali,1,negatif,jago blokir akun kali,"['jago', 'blokir', 'akun', 'kali']",4,4,0.0,0.0
f24b245b-01b7-4d6e-901d-f009f3e886b9,"sejauh ini memang bagus, tp update saldo agak telat",4,positif,jauh memang bagus tapi update saldo agak telat,"['jauh', 'memang', 'bagus', 'tapi', 'update', 'saldo', 'agak', 'telat']",9,8,0.0,0.0
b4da2162-24fe-4153-84d6-6a5b316dd615,Kartu debit knpa skrng bayar ya,1,negatif,kartu debit knpa skrng bayar ya,"['kartu', 'debit', 'knpa', 'skrng', 'bayar', 'ya']",6,6,0.0,0.0
a39992fe-326a-4559-bcdc-e3b2554650e5,Bank yang rekomen di gunakan,5,positif,bank rekomen guna,"['bank', 'rekomen', 'guna']",5,3,0.0,0.0
4daeb8b7-25ff-46be-b878-61ecac162a55,Good Apps,5,positif,good apps,"['good', 'apps']",2,2,0.7,0.7
f14998eb-7fcd-4da4-a34d-949b00190243,Stresss,1,negatif,stresss,['stresss'],1,1,0.0,0.0
eadbb8c0-cc21-4fe3-8827-e8ec41d6f587,Bagussss,5,positif,bagussss,['bagussss'],1,1,0.0,0.0
273e8084-698e-4a6a-ac11-98b51b4faf09,Pelayanan yang sangat memuaskan dan nyaman,5,positif,layan sangat muas nyaman,"['layan', 'sangat', 'muas', 'nyaman']",6,4,0.0,0.0
3e53e7eb-4547-41b3-ad13-e00c5a08c0d5,oke,5,positif,oke,['oke'],1,1,0.0,0.0
9e156d59-9903-470c-961e-c397b5a4f052,Bonus cashbacknya bikin ketagihan,5,positif,bonus cashbacknya bikin tagih,"['bonus', 'cashbacknya', 'bikin', 'tagih']",4,4,0.0,0.0
4f3c5299-2470-4b20-8dc6-af854dcc718c,Mantaaapppp,5,positif,mantaaapppp,['mantaaapppp'],1,1,0.0,0.0
88e6dc75-2e61-4cc6-bb21-826b125cb893,😁,5,positif,,[],1,0,0.0,0.0
92b97697-81b5-448d-8ad7-2cb853fb2625,"Kenapa aplikasi jago susah sekali masuknya....sudah 4 hari selalu muncul tulisan ""terjadi gangguan periksa jaringan"".....",1,negatif,kenapa aplikasi jago susah sekali masuknyasudah hari selalu muncul tulis jadi ganggu periksa jaring,"['kenapa', 'aplikasi', 'jago', 'susah', 'sekali', 'masuknyasudah', 'hari', 'selalu', 'muncul', 'tulis', 'jadi', 'ganggu', 'periksa', 'jaring']",15,14,0.0,0.0
f8e28a8b-f75a-40a0-8984-876d0abe19b1,Oky,5,positif,oky,['oky'],1,1,0.0,0.0
02c3bbf3-457d-42f5-90ae-a1274dcf5cbc,Mantabb,5,positif,mantabb,['mantabb'],1,1,0.0,0.0
a788f752-32f4-4aa5-a078-7c85defbd4f8,Sangat membantu,5,positif,sangat bantu,"['sangat', 'bantu']",2,2,0.0,0.0
58889180-9b50-4896-854d-6f80bdb276b2,dangat luar biasa dan mudah,5,positif,dangat luar biasa mudah,"['dangat', 'luar', 'biasa', 'mudah']",5,4,0.0,0.0
edf27f75-61ba-4fc6-b551-c7ed8130442e,Top bgt,5,positif,top banget,"['top', 'banget']",2,2,0.5,0.5
b1d54ac8-e51d-4207-b07f-b9782af197e8,bagus banget,5,positif,bagus banget,"['bagus', 'banget']",2,2,0.0,0.0
c737d155-3c38-485f-b5db-160405997d5b,sangat bangga ok,5,positif,sangat bangga ok,"['sangat', 'bangga', 'ok']",3,3,0.5,0.5
59c92d77-12b8-4ac5-a377-e11f9187cd8e,Mantul banget bank jago mah ngak ada 2 nya,5,positif,mantul banget bank jago mah ngak ada nya,"['mantul', 'banget', 'bank', 'jago', 'mah', 'ngak', 'ada', 'nya']",9,8,0.0,0.0
44b1a5de-36f8-4f4b-aaf1-093f184bdaa7,"Nomer hp udah mati ga bisa di hidupin lagi karena dalam tahap daur ulang,ehh malah harus ini itu ga enak banget,malah tambah ribet",1,negatif,nomer hp sudah mati tidak bisa hidupin lagi karena dalam tahap daur ulangehh malah harus tidak enak bangetmalah tambah ribet,"['nomer', 'hp', 'sudah', 'mati', 'tidak', 'bisa', 'hidupin', 'lagi', 'karena', 'dalam', 'tahap', 'daur', 'ulangehh', 'malah', 'harus', 'tidak', 'enak', 'bangetmalah', 'tambah', 'ribet']",23,20,0.0,0.0
c417855b-669e-4eb9-aea8-cf6db1693b9d,Sangat worit,5,positif,sangat worit,"['sangat', 'worit']",2,2,0.0,0.0
e55d94ae-62d4-4bf4-ba1e-f760524ac04b,mantap untuk bank jago sukses selalu buat kedepannya,5,positif,mantap bank jago sukses selalu buat depan,"['mantap', 'bank', 'jago', 'sukses', 'selalu', 'buat', 'depan']",8,7,0.0,0.0
0b945391-a2cf-4bb9-bd72-2e76ad47f993,Beralih dari bank digital sebelah ke bank jago karena fitur lengkap,5,positif,alih bank digital belah bank jago karena fitur lengkap,"['alih', 'bank', 'digital', 'belah', 'bank', 'jago', 'karena', 'fitur', 'lengkap']",11,9,0.0,0.0
046bca3c-5ee3-4279-8248-153cbfbeac12,Untuk pemula mantep aih ini,5,positif,mula mantep aih,"['mula', 'mantep', 'aih']",5,3,0.0,0.0
b1133b58-fc40-4fcc-be0f-17af32bd9eed,bagus,5,positif,bagus,['bagus'],1,1,0.0,0.0
ad15868b-70a3-4f08-a211-a816e11bf24a,mantap,5,positif,mantap,['mantap'],1,1,0.0,0.0
dfb87e84-af28-49d1-b17e-7de7564ff71a,ok bgt apk ini.. tf nya jg ga ada admin.. ga pernah delay.. cepat prosesnya👍👍👍,5,positif,ok banget aplikasi tf nya juga tidak ada admin tidak pernah delay cepat proses,"['ok', 'banget', 'aplikasi', 'tf', 'nya', 'juga', 'tidak', 'ada', 'admin', 'tidak', 'pernah', 'delay', 'cepat', 'proses']",15,14,0.5,0.5
293e732f-31b9-4ffd-906b-eb41033e5f4a,sangat berguna,5,positif,sangat guna,"['sangat', 'guna']",2,2,0.0,0.0
2e6f0747-d906-4e27-b54b-7b663b412c14,Cukup ini terakhir kali pakai Bank jago. Maaf banget berkali kali pending transaksi sampai berhari hari. Syukur alhamdulillah uang bisa balik. Langsung kosongin saldo pindah ditempat lain,1,negatif,cukup akhir kali pakai bank jago maaf banget kali kali pending transaksi sampai hari hari syukur alhamdulillah uang bisa balik langsung kosongin saldo pindah tempat lain,"['cukup', 'akhir', 'kali', 'pakai', 'bank', 'jago', 'maaf', 'banget', 'kali', 'kali', 'pending', 'transaksi', 'sampai', 'hari', 'hari', 'syukur', 'alhamdulillah', 'uang', 'bisa', 'balik', 'langsung', 'kosongin', 'saldo', 'pindah', 'tempat', 'lain']",27,26,0.0,0.0
61097656-dbc6-428d-b423-4147030b6aa0,mantap cepat,5,positif,mantap cepat,"['mantap', 'cepat']",2,2,0.0,0.0
f36e771c-bcb3-471d-b598-c4597cf0882e,Terima kasih telah membantu permasalahan saya sampai selesai,5,positif,terima kasih telah bantu masalah sampai selesai,"['terima', 'kasih', 'telah', 'bantu', 'masalah', 'sampai', 'selesai']",8,7,0.0,0.0
6296ec56-205a-4e21-b186-f60b39dcc52f,Mantap,5,positif,mantap,['mantap'],1,1,0.0,0.0
f81d3067-b2b1-4312-9598-7d3d7a74c9b0,"Kalau untuk layanan, transfer, topup e wallet, qris,lancar2 saja. Malah ingin menjadikan mobile banking satu2nya di hp. Yang masih menjadi pertanyaan, level silver jagoan, kok tetap saat menambah kartu, biaya msh 40rb",5,positif,kalau layan transfer topup e wallet qrislancar saja malah ingin jadi mobile banking satu nya hp masih jadi tanya level silver jago kok tetap saat tambah kartu biaya masih rb,"['kalau', 'layan', 'transfer', 'topup', 'e', 'wallet', 'qrislancar', 'saja', 'malah', 'ingin', 'jadi', 'mobile', 'banking', 'satu', 'nya', 'hp', 'masih', 'jadi', 'tanya', 'level', 'silver', 'jago', 'kok', 'tetap', 'saat', 'tambah', 'kartu', 'biaya', 'masih', 'rb']",32,30,0.0,0.0
82fc259a-faad-42f3-8a37-d5a281e37841,good,5,positif,good,['good'],1,1,0.7,0.7
